variable_id	variable_name
81865	Utilitarian
81866	Long-term investment (LTI)-low
81867	Expected benefits
81868	Short-term producer (STP)
81869	Long-term investment (LTI)
81870	Process compatibility
81871	Standards uncertainty
81872	Organizational innovativeness
81873	Technology readiness
81874	Firm size
81875	Length of relationship
81876	Dependency on trading partner
81877	Normative pressure
81878	Mimetic pressure
81879	Coercive pressure
81880	Age
81881	Gender
81882	Virtual community tenure
81883	Intention to purchase digital items
81884	Desire for online self-presentation
81885	Online presentation self-efficacy
81886	Virtual community involvement
81887	Online self-presentation norms
81888	Age
81889	Gender
81890	Education
81891	Trust propensity
81892	Informational fit-to-task
81893	Desire for information
81894	Tailored communications
81895	Privacy experience
81896	On-line completeness
81897	Individual self-protection
81898	Industry self-regulation
81899	Government legislation
81900	Relative advantage
81901	Context-specific concerns for information privacy
81902	Perceived control over personal information
81903	Website competence
81904	Information integrity
81905	Company benevolence
81906	Visual appeal
81907	Innovativeness
81908	Emotional experience
81909	Consistent image
81910	Response time
81911	Intention to visit
81912	Competitive performance
81913	Competitive process capability
81914	Process alignment
81915	Offering ﬂexibility
81916	Partnering ﬂexibility
81917	Information technology integration
81918	Information technology reconﬁguration
81919	Interorganizational relationship portfolio concentration
81920	Environmental turbulence
81921	Industry
81922	Firm size
81923	Average relationship length
81924	Staff and services
81925	Information product
81926	Knowledge and involvement
81927	Tangibles
81928	Reliability
81929	Responsiveness
81930	Assurance
81931	Empathy
81932	Cognitive capital
81933	Relational capital
81934	Structural capital
81935	Gender
81936	Age
81937	Tenure
81938	Education
81939	Computer experience
81940	Computer self-efficacy
81941	Ease of use
81942	Involvement
81943	Task impact
81944	Training sessions
81945	Unit size
81946	Work impact
81947	Information quality
81948	Manager age
81949	Manager experience
81950	Manager education
81951	Employee age
81952	Employee experience
81953	Employee education
81954	Network measures
81955	Perceived control
81956	Perceived accuracy
81957	Perceived effort
81958	Social presence
81959	Navigation coordination performance
81960	Separate navigation
81961	Shared navigation
81962	Text chat
81963	Voice chat
81964	School bags
81965	Watches
81966	Age
81967	Gender
81968	Past internet experience
81969	Length of shopping partner relationship
81970	Software cost
81971	Punishment certainty
81972	Attitude
81973	Piracy behavior
81974	Innocuous question condition
81975	Randomized response technique condition
81976	Direct questioning
81977	Sociability
81978	Social intimacy
81979	Continuance community commitment
81980	Normative community commitment
81981	Feeling informed
81982	Affective community commitment
81983	Moderating discussions
81984	Reading threads
81985	Posting replies
81986	Gender
81987	Age
81988	Tenure
81989	Evaluative attitude
81990	Perceived usefulness of online store
81991	Clothing virtual model condition
81992	Eye wear virtual model condition
81993	Catalog condition
81994	Information overload
81995	Irrelevant requests for information
81996	Deceptiveness
81997	Intrusiveness
81998	Effort redundancy
81999	Process uncertainty
82000	Usage intention
82001	Information quality
82002	System quality
82003	Perceived usefulness
82004	Perceived ease of use
82005	Personal digital assistants
82006	E-business websites
82007	E-mail
82008	Intention to use  recommendation agents (RAs)
82009	Loss
82010	Gain
82011	Weighted
82012	Cutoff
82013	Monetary punishment
82014	Number of punishments
82015	Punishment expectancy
82016	Informational justice
82017	Procedural justice
82018	Distributive justice
82019	Compliance intention
82020	Satisfaction
82021	Perceived usefulness
82022	Perceived ease of use
82023	Knowledge management systems access
82024	Climate for innovation
82025	Climate for autonomy
82026	Solution innovation
82027	Solution reuse
82028	Time pressure
82029	Seniority level
82030	Gender
82031	Age
82032	Survival
82033	Contract type
82034	Misalignment
82035	Contract length
82036	Service uncertainty
82037	Performance guarantees
82038	Application type
82039	Client speciﬁc investments
82040	Customization
82041	Relational norms
82042	Expectation of continued interaction
82043	Technological capabilities
82044	Firm size
82045	Specialist
82046	Firm age
82047	Founder education
82048	Prior experience
82049	Patent
82050	Alliance
82051	Open standards
82052	Financial resources
82053	Client importance to the ASP
82054	Electronic health information privacy concern
82055	Trust in the electronic storage medium
82056	Extrinsic motivation
82057	Intrinsic motivation
82058	Negative emotion
82059	Positive emotion
82060	Trust propensity
82061	Altruism
82062	Willingness to provide access
82063	Knowledge
82064	Past privacy violations
82065	Self-efficacy
82066	Media exposures
82067	Overall state of health
82068	Gender
82069	Family  relatives  peers  and friends’ inﬂuence
82070	Age
82071	Race
82072	Support from acquaintances
82073	Income
82074	Education
82075	Use intention
82076	Economic capital
82077	Internet PC ownership
82078	Training programs
82079	Trust in government
82080	Adoption
82081	Core self-evaluations
82082	Work communication centrality
82083	Employee popularity
82084	Organizational citizenship behavior (OCB) received by employee
82085	Counterproductive work behavior (CWB) received by employee
82086	Interpersonal liking
82087	Gender
82088	Race
82089	Position tenure
82090	Forward-looking expectations
82091	Long-run abnormal operating performance
82092	Realized operating performance
82093	Expected operating performance
82094	Cross-business information technology (IT) relatedness
82095	Method of payment and relative acquisition size
82096	Industry relatedness
82097	Geographic scope
82098	Ownership
82099	Acquirer's relatedness
82100	Book leverage
82101	Prior acquisition performance
82102	Information technology capability
82103	Industry information technology intensity
82104	Board independence
82105	Chief executive officer/chairman duality
82106	Dictatorship
82107	Managerial incentive alignment
82108	High input
82109	Low input
82110	Quality of personalized product recommendations (PPRs)
82111	Website knowledge
82112	Product evaluation cost
82113	Product screening cost
82114	Decision-making quality
82115	Repurchase intention
82116	Consumer product knowledge
82117	Website usability
82118	Product selection
82119	Quality of product information
82120	Decision-making involvement
82121	Price perception
82122	Age
82123	Gender
82124	Internet experience
82125	Benefits frame
82126	Threat frame
82127	Adjustment frame
82128	Technological opportunism
82129	Technological sophistication
82130	Business-to-business (B2B) market use
82131	Firm size
82132	Age
82133	Gender
82134	Race
82135	Tenure
82136	Centralization
82137	Individual avoidance
82138	Efficiency of care
82139	Quality of care
82140	Shared group avoidance
82141	Frequency and depth of interaction
82142	Patient satisfaction
82143	Computer self-efficacy (CSE)
82144	Knowledge outcome
82145	Skills outcome
82146	Home computer ownership
82147	Home computer usage for studies
82148	Home computer usage for leisure
82149	School information technology (IT) resource availability
82150	School information technology (IT) resource usage
82151	School information technology (IT) culture
82152	School information technology (IT) training quality
82153	Gender
82154	Academic performance
82155	Information technology infrastructure capability
82156	Information technology business spanning capability
82157	Information technology proactive stance
82158	Operational adjustment agility
82159	Market capitalizing agility
82160	Information technology spending
82161	Firm size
82162	Firm age
82163	Information system size
82164	Information system age
82165	Industry sector
82166	Guided ontologies
82167	Unguided ontologies
82168	Domain
82169	Knowledge identification performance
82170	Perceived ease of understanding
82171	Perceived understanding
82172	Prior domain knowledge
82173	Prior modeling knowledge
82174	Time to perform task
82175	Order of domains
